1.657475018303858860e+01,1.536546827729036480e+01,-6.910809608976113516e+00
7.135066533871786021e+00,8.355335643346675667e+00,1.339724957848723541e+01
5.618690193747615247e+00,8.427140045541403168e+00,1.482777613492281432e+01
1.085392166316496976e+01,1.475164603177782929e+01,9.376960704771605037e+00
2.818484499495252926e+00,4.775542915366046692e+00,1.692326069349623197e+01
1.604393961508079514e+01,2.209482262627893157e+00,-1.201587397387669931e+01
1.491012873595416455e+00,7.092443152815530283e+00,1.725003275770803057e+01
1.973773873201034590e+01,5.744779833081635090e+00,-2.080240793024918844e+01
1.544489538593314748e+01,5.926162409119801744e+00,-7.607091047241983262e+00
3.974313630683448118e+00,4.672155020998198793e+00,1.490676016830953188e+01
1.104423424720479829e-01,8.418637927272376587e-01,1.513096722819958373e+01
1.630922856909668184e+01,3.574786946682761979e-01,-1.267790368468556039e+01
1.413714687695234318e+01,1.975444779472062962e+01,3.774755817391558743e+00
1.458014336081974704e+01,8.555462674717247751e+00,-4.974023378547007823e+00
1.542540693371891436e+01,7.686532943193633116e+00,-7.706306044970021141e+00
1.480893034681807219e+00,1.359294565386139730e+01,2.059405032743401165e+01
7.169314570885452653e+00,4.365077757301283334e+00,1.136775006909278751e+01
2.317381190502594279e+00,1.899922367900450837e+01,2.210143335833687672e+01
1.726206851751187088e+01,1.572690028831104136e+01,-5.761020101814406047e+00
1.246596253655115838e+01,1.788220046245190265e+00,-5.721048845210132683e-01
6.617960497052983726e+00,8.351615515698567194e+00,1.215154384583155789e+01
1.271167005720472698e+00,1.758236615124329205e+01,2.178706702990027821e+01
6.219646434313244043e+00,1.889464044582820534e+01,1.693897394925388511e+01
6.503666440534940918e+00,9.348030224997394555e+00,1.283553597074780406e+01
1.459212356676128053e+01,1.226822778421415450e+01,-1.248306352530315522e+00
1.275114942710426291e+01,3.340678921841504501e+00,-2.424625880052819760e+00
1.774425485152653081e+01,1.982337252273953254e+01,-8.864813550653874330e+00
9.444298503238986342e+00,4.633434027668867472e+00,7.437828070120265700e+00
2.391884918766034041e+00,1.885463548270251266e+01,2.275310937043297699e+01
1.426489574445989916e+01,1.299293297984736917e+01,-1.219653272229006546e-01
1.521570097233794883e+01,1.215473589757718287e+01,-2.201871068953764166e+00
1.122554395138992511e+01,1.025377022033017127e+01,8.692173254100932667e+00
1.541934359909122065e+01,4.613396234355173320e+00,-4.466625039654373630e+00
9.875911927287814862e+00,3.530560640110165238e+00,5.960275149702956909e+00
1.045465658763988159e+01,4.409724181403507082e+00,7.835974908027342423e+00
8.550820367170992142e+00,3.728765242885090370e+00,1.014807501683437962e+01
5.083825348819037693e-01,1.559168947133506578e+01,2.053608960803143901e+01
2.157828539866089024e+00,7.002505183334601924e+00,1.776822315079650139e+01
6.285837137346850234e-01,1.156853531267927337e+00,1.511458850949901844e+01
1.272820822527560836e+01,1.938205260281622699e+01,9.086991212831385667e+00
6.287119621526533919e+00,1.767571769926851388e+01,1.642211952504102612e+01
1.017141382329405630e+01,1.855504566390425936e+01,1.261745301839628652e+01
1.815132947852185907e+01,1.989815645292870627e+01,-9.683539279310441117e+00
4.985844582977499329e+00,3.477904984389745824e+00,1.230173525973569681e+01
8.207658460712593751e+00,7.924840378053175094e+00,1.311965412874083015e+01
1.511102277086097345e+01,1.516476951408182572e+01,-1.279350088865721879e+00
4.575963309832449255e+00,1.392041236107584368e+01,1.963411433893476499e+01
1.539598196575859834e+00,3.077918126797101195e+00,1.556275952501044024e+01
5.795029058275360967e+00,1.631666249981235595e+01,1.870065704496656522e+01
3.224425745080088390e+00,4.488811436733213256e+00,1.686086020948263098e+01
1.859395304685146044e+01,4.476352296452461133e+00,-1.486066594045083988e+01
1.616240759128833915e+01,1.073948845786827100e+01,-8.800089714564951038e+00
1.266807513020846976e+01,1.185879869683406262e+01,2.328982765430613888e+00
1.742921180375435597e+01,1.160172415675622304e+01,-8.131779042523852752e+00
1.607344153798229058e+01,1.829736747955097442e+00,-1.262223098046863612e+01
3.731401177720716777e+00,1.754921725260760823e+01,2.124738439154353387e+01
1.785117996979955635e+01,5.312000851774120846e+00,-1.316775935486287352e+01
1.078684483831301399e+01,2.590298425656083481e+00,5.178363700471644293e+00
1.614880310328124935e+01,1.777496159737954429e+01,-6.518163702535240134e+00
1.792182599846986335e+01,1.911302996459506787e+01,-9.781608482378192804e+00
6.360069499437277507e+00,1.724255234530901149e+01,1.838438330549914212e+01
2.201038490553535176e+00,1.619032149449756020e+01,2.029661369313174291e+01
4.558703250838833654e+00,1.310483961278043452e+01,1.808670390482578583e+01
8.542155772525125812e+00,1.101714741218278704e+01,1.181581383873869484e+01
1.636029531844986096e+01,1.739735198228202773e+00,-1.159305588520582830e+01
1.721461166512686702e+01,8.169064261413973682e+00,-9.438570169142860067e+00
1.390426106238140669e-01,7.453770340246279602e+00,1.628168791458508480e+01
1.021494605155131552e+01,5.195075675206524579e+00,7.417741895198867397e+00
8.348220062975579836e+00,1.446840227377169796e+01,1.591099212429892695e+01
4.442156209414605428e+00,9.917514701575417035e+00,1.710226769794852331e+01
2.397307346673656081e+00,1.620924318152958676e+00,1.448135447484058425e+01
6.752303428072559122e+00,4.403664038996226715e+00,1.030381831644175783e+01
1.885819407825038496e+01,1.366517527319191849e+01,-1.483331497706995705e+01
6.464058640415104584e+00,1.522617189806003690e+00,1.067390294385231542e+01
1.037581243486732241e+01,1.702413828097537518e+01,1.256899402691821344e+01
1.406037917790355607e+01,9.902930540279486493e+00,1.428654359191234846e+00
7.272592047585879627e+00,9.611731546532960024e+00,1.496108798851165034e+01
1.943564165441921432e+01,1.184815569319035156e+01,-2.043169492376789975e+01
1.924894589884222285e+01,1.649361931850298291e+01,-1.599564110556229579e+01
5.035645916507283104e+00,6.956184158043861032e+00,1.451262996739205313e+01
9.944970117847709901e+00,1.356032305118127113e+01,1.106086767564831597e+01
6.017566196335392803e+00,1.131463927991582175e+01,1.436760183316736672e+01
5.696809887549352247e+00,5.340565403388426446e+00,1.243459533700224995e+01
7.377389470906559055e-01,1.757259972710316021e+01,2.185683342228541903e+01
1.219128667959793688e+01,1.594852043213856163e+01,5.669137494828098589e+00
1.005358046457723020e+01,1.316903669316850944e+01,1.116212087946442111e+01
1.029575024999787036e+00,1.701163458188483801e+01,2.167031310303267588e+01
5.572929284732229149e+00,1.734588401919604905e+01,1.996793455091800951e+01
1.816531771933307482e+01,1.416725953430069573e+01,-1.307029087175901694e+01
4.791237813339447982e+00,1.674026656727344076e+01,1.784093389895507187e+01
2.897897441824461851e+00,1.394942923338567198e+01,2.017062307360960460e+01
9.789055205551260741e+00,1.360281543520600778e+01,1.299441598169471490e+01
1.971300908221201453e+01,1.237222756430368520e+01,-2.163306339588193339e+01
4.841105430230008722e+00,1.505433279115282375e+01,1.775790476222413616e+01
1.344271094811757195e+01,3.172102105861474008e+00,-4.331728319191947563e+00
1.523239230657435073e+01,1.761741518397856865e+01,-3.793836316348469850e+00
4.752750879847993382e+00,1.743687055490464033e+01,2.116393336815561099e+01
1.456432697223719153e+01,5.849456606911829226e-01,-3.870760211894054947e+00
7.355662654385064059e+00,1.651633501129525428e+01,1.791028196631705072e+01
1.264611661187158909e+01,2.577397349468903975e+00,2.382780689929989038e+00
1.267059421521789453e+01,6.702377085182837924e+00,1.372800355183924736e+00
1.071549368149517001e+01,1.487016512583215544e+01,1.129393784373769449e+01
1.805795401088166052e+00,3.215197920966164080e+00,1.568854857057923269e+01
1.670604991178475984e+01,1.635934048238124205e+01,-6.313097547572045443e+00
6.415601299434716687e+00,1.664268355915483966e+01,1.746428366549916689e+01
3.730370207997084631e+00,1.014935467521672408e+01,1.788017844666923395e+01
8.155028310952783244e-01,1.277174343366715981e-01,1.496337863825059955e+01
1.181785886376483674e+01,5.740762663498255591e+00,9.702917168146552029e-01
1.355128723684564918e+01,1.233853836751484323e+01,-1.048055741488251869e-01
3.317565785571230386e-01,1.962372356054846989e+01,2.259004470289693955e+01
1.024186116598562002e+01,1.263627054033336705e+01,8.225256856334912214e+00
4.529915503958759082e+00,5.196071621283195441e+00,1.351615350810039473e+01
1.290345580818899762e+01,1.268011406199222790e+01,4.065941679264608588e+00
3.487328580099828823e+00,1.079970759431710903e+01,1.805755084284221823e+01
1.381875476204931985e+01,1.559690790302287233e+01,4.626659603874500704e+00
7.734706926010748163e+00,2.139612776539168149e+00,8.348152909419283674e+00
1.873459977473468996e+01,1.522055805004056062e+01,-1.204769169352852032e+01
2.750418882919865027e+00,1.082533157352220599e+01,1.756444331132843928e+01
6.821327021005170188e+00,1.925984007717989144e+01,1.701601796226275098e+01
2.269470424811781406e+00,6.837443320773721744e+00,1.737517946590957507e+01
1.849387236557125647e+01,1.265243786267896198e+01,-1.122850361656215057e+01
1.754678706761961848e+01,1.864056211020034937e+01,-7.333353471694787018e+00
5.158832554303112161e+00,2.050194559813585116e+00,1.165991566049855344e+01
1.319968092068357990e+01,1.874456974472902360e+01,6.858717902125611054e+00
1.634444400402431796e+01,1.375771444601626747e+01,-8.925921505708075188e+00
1.110401623198924703e+01,1.356741182103438081e+00,4.655594924839122406e+00
1.059301156712012926e+01,6.019271338936325044e+00,8.079002905918175159e+00
4.837045818009033660e+00,1.416344177290563167e+01,1.742806856384576264e+01
1.862055356117984228e+00,1.347012029375433961e+00,1.556003648923248583e+01
1.794431515906653374e+01,1.164340920352546505e+01,-9.655629379473236185e+00
1.800836114326660820e+01,6.917661139059134712e+00,-1.722341121172253153e+01
1.266202914546535929e+01,1.241831035534954175e+01,4.342517918793634912e+00
6.780595820974014032e+00,9.148406762502570011e-01,1.061528738474042655e+01
6.984191492253217781e+00,1.743073612304752373e+01,1.846480007938221135e+01
1.451911357740478792e+01,1.946977938354793736e+01,1.548614934890281347e+00
1.794220519905154276e+01,1.937755710571383005e+01,-6.950363184054292987e+00
1.774172848530234603e+01,1.499303663485849469e+01,-8.009739008409880512e+00
1.559751091715247640e+01,2.601724802612639387e+00,-7.580589844385674070e+00
1.284063292308575477e+01,1.516526391858045208e+01,4.457590219906304441e+00
1.682799299900976653e+00,4.917383291760302200e-01,1.529669635565853447e+01
3.232574281892275359e+00,4.424710305799450794e-01,1.529375617062722270e+01
1.797108377054158623e+01,6.472204382990824456e+00,-1.491952158117760163e+01
1.212858119319179906e+01,9.772863808093315896e+00,2.324772029632582448e+00
1.839410323325929575e-01,1.540814835615586453e+01,2.064755985866300847e+01
2.029430857320642101e+00,1.366590753213010423e+01,2.041858046942495264e+01
1.327003538216111522e+01,8.918054127534967179e+00,-1.268803612733944153e+00
1.012316769243737369e-01,5.472533325633317958e+00,1.598306674021714358e+01
3.216161028349973083e+00,1.994249000315422293e+01,2.307022306154198077e+01
1.097467578733172289e+01,8.523626044719458505e+00,4.814962821989866804e+00
1.383790395385386418e+01,9.027740486593510028e+00,-2.306771078770422978e+00
1.303922519005201153e+01,3.272476423833383663e+00,-3.175423628011934341e+00
4.485386189211196140e+00,1.589619097499858746e+01,2.057268289861473676e+01
1.424358442695071680e+01,1.387364451562977230e+01,1.071590191239029544e+00
4.744981749936001414e+00,4.415392255775207886e+00,1.585766266438883676e+01
6.507993963185354502e+00,1.647620912316853925e+00,9.619916733936348052e+00
1.492982810236048330e+01,1.360998604149426150e+01,4.415403138809610439e-01
1.299265798094429414e+01,1.309022428562270512e+01,4.426063696704922279e+00
1.698446820988355910e+01,5.465190539964186911e+00,-1.446315269621198141e+01
1.315225784600686687e+01,1.901727124500820665e+01,2.900429938715343603e+00
1.136617206670943148e+01,3.021157835618004661e+00,3.816401712108159927e+00
1.873495356561849512e+00,8.646696020852038700e+00,1.781134251360323972e+01
7.354316061188670872e+00,1.887231840335197575e+01,1.820512770994551133e+01
5.304047353634508966e+00,8.394546338522445694e+00,1.640631393421929474e+01
4.879792867581671523e+00,1.277051895328171049e+01,1.694712646468073913e+01
1.946021109504891200e+01,7.951887959255885541e+00,-2.183380686134795212e+01
7.861954493335208127e+00,5.484304046973401014e+00,9.443352664245349359e+00
1.784093110354226752e+01,1.967955295919656322e+01,-1.093655143154460063e+01
1.262277251994525784e+01,8.186680126300860394e+00,3.172329667596269331e+00
1.589622607083296835e+01,1.788198407358268938e+01,-3.547880465620574242e-01
1.005274186210384180e+01,4.599092117821723669e+00,8.527823041579967622e+00
1.153807769252718174e+01,4.262094080501666049e+00,1.224740186484480020e+00
9.850353876377278439e+00,6.226816576902272082e-01,5.205301119775250562e+00
3.904859755960889967e+00,1.303333650751770101e+01,1.948873979714171156e+01
1.444904230523010646e+01,7.370526874475222812e+00,-3.761995567628687809e+00
5.615447248817115877e+00,1.728716499679273966e+01,1.929483845218905103e+01
4.863193286290767858e-01,9.464198133831143167e+00,1.947857989258249489e+01
1.290944591814335674e+01,1.936386855829443476e+01,3.583972644174661326e+00
3.542213588140978864e+00,3.710510314062422932e+00,1.591946623404711758e+01
1.880917168705828502e+01,1.737246335911221706e+01,-1.332386576973503090e+01
1.907857154005174749e+01,1.553193705583483464e+01,-1.267784118789952075e+01
1.829728780440897040e+01,1.541843689288104002e+01,-1.401893560929359239e+01
7.403174005108887457e+00,1.689566456233775327e+01,1.517685649193373010e+01
3.091323305773485686e-01,1.522047981885997814e+01,2.225259066263575036e+01
1.856637125175450720e+01,1.252440643262830733e+01,-1.430088231746053395e+01
8.563682966346286562e+00,2.624897553647751458e+00,7.710080080456284790e+00
1.933309638087339266e+01,6.505235898250383286e-01,-2.208625064780018477e+01
1.927239954178505599e+01,1.841695695631373653e+01,-1.459533806910986087e+01
1.706018910934720267e+01,1.233300629041476171e+01,-8.935808222143208468e+00
5.888977841391714207e+00,1.593074581952352631e+01,1.716197169777968767e+01
7.701954572038505198e+00,9.630447030251001905e+00,1.099956655960672869e+01
1.702273343033713715e+01,2.346163779247889547e+00,-1.081395539510790371e+01
6.338440103125552838e+00,2.503715844051008776e+00,1.168662195475974386e+01
3.389854933721849761e+00,1.371130574457942686e+01,2.006890922311395542e+01
1.113602524916700354e+01,8.606117897989253862e+00,8.451074549390204638e+00
1.872309548321561934e+01,4.010494534006734391e+00,-1.934317123975478836e+01
1.392059593349945956e+01,9.831890934828738438e+00,-3.022964751454848109e+00
1.140122340178729843e+01,1.284178741502681742e+00,4.645939477179012123e+00
1.943529875415370700e+00,1.163942803828797601e+01,1.888632071103597099e+01
1.230014453398339569e+01,5.379868088701953432e+00,1.524723865001007539e+00
1.980107700208526467e+01,1.595118201274376268e+01,-1.486371427252445798e+01
2.801680304730480575e+00,6.207239178471475327e+00,1.567418296793474575e+01
1.036659304727473518e+01,9.104402981636024350e+00,8.207247871485936486e+00
1.754746143855910745e+01,2.324107981620127106e-01,-1.800624397941118460e+01
1.481537235508408834e+01,1.448937755891177570e+00,-5.019790206130740451e+00
1.394031481990536037e+01,7.849871128133695919e+00,2.973357199136916762e-02
1.404968167974218574e+01,9.598776694342470606e+00,-3.006673506167580889e-01
7.189823024395103346e+00,1.200041096238607352e+01,1.267071605519101851e+01
5.871836885289867247e+00,5.833251574186064659e+00,1.441806543032971710e+01
1.618722310957027233e+01,1.389963772253085139e+01,-8.235881064895840709e+00
1.620226789358361685e+01,1.720244794378409026e+01,-2.218296308190045529e+00
1.734144637160207481e+01,1.559701977786699700e+01,-7.996307848731528445e+00
1.826481105112942771e+01,7.923765069671429018e-01,-1.530031281346487404e+01
1.022684797721875682e+01,9.610138945156577961e+00,6.575501552397307492e+00
1.003032589374399208e+01,2.098603568363497374e+00,7.642612301890569171e+00
1.596590357933550308e+01,4.840900317250548923e+00,-5.925118892835281592e+00
1.299927861555530306e+01,1.973325186534292897e+01,3.718044722914438438e+00
1.403933754515406740e+01,2.849910858030264560e+00,-1.621099967179664425e+00
1.591585338872202016e+01,9.977763069027121290e+00,-3.605846667263730154e+00
1.780010683635132551e+01,1.236311468636238153e+01,-1.129954608113866854e+01
6.759903137030716103e+00,1.404929941088207812e+01,1.731609408372855796e+01
7.511659052798879799e+00,1.119297366973828289e+01,1.520208377306420644e+01
1.879638796817379998e+00,1.954169483836731835e-01,1.495148909531620873e+01
1.156560281992348038e+01,6.529226164879837313e+00,4.519226865571151386e+00
7.188454759348417156e-01,1.035423286769422901e+01,1.878738654643438011e+01
9.311960362649202239e+00,1.757329982896667087e+00,5.670289951326055622e+00
1.085289269415153157e+01,7.012538624183615177e+00,7.577312031007215509e+00
5.730825042565688143e+00,6.640621758273312913e-01,1.090542183434688184e+01
1.181666521138021508e+01,1.571569943100414868e+00,9.855604514369389335e-01
6.100049987809885721e-01,7.938465524031920850e+00,1.862828552012068783e+01
7.469637749842883423e-01,2.654315080861207043e+00,1.573859021027927163e+01
1.645201121319316684e+01,1.135081696523116257e+01,-1.028124317950222988e+01
7.203812828225258258e+00,1.378929938274531430e+01,1.348910055922000595e+01
2.541210253037695654e+00,1.601173398218165644e+01,2.089969399934374650e+01
1.044486520109608740e+01,4.003004884896201432e+00,3.756219812680819281e+00
1.539987106197221678e+01,3.349651645181395132e+00,-4.727797339277698185e+00
4.316420549936863083e+00,2.091356806688005054e+00,1.453965870534037208e+01
1.245780951638000467e+01,1.272860499087273389e+01,7.086042319842791315e+00
1.706949299875359927e+00,1.412951452973802269e+01,1.990639044253322609e+01
1.033634423372153943e+00,6.317228965128407481e-01,1.516594755511866488e+01
1.062709263136295945e+01,1.872424492487379766e+01,9.129911883184087529e+00
1.081270243220212990e+01,1.039425673029448216e+00,1.413784065983056060e+00
1.274859802996413194e+01,1.082592670602140927e+01,2.535410141698040576e+00
1.452182667445323005e+01,1.418121038901832875e+01,-3.056151484575277522e+00
1.951704158925069166e+01,1.741938247492171143e+01,-1.424893832079835576e+01
1.032600696602390578e+01,1.428173864264855553e+01,1.047152315259962307e+01
6.459129458824919290e+00,1.603456166139583772e+01,1.743405585217303155e+01
1.590372389537407294e+01,6.789003850856120792e+00,-5.044970572467504688e+00
5.416645025241484390e+00,1.629650227493024417e+01,1.909640270433546050e+01
8.779428414112722123e+00,1.602296927693502848e+00,1.010018630428714914e+01
1.569127626845319146e+00,1.789633312121055297e+01,2.199859737188078412e+01
5.070148683091502129e-01,1.095184752307472564e+01,1.980820094583235047e+01
1.925296829355850292e+01,1.634595539924987406e+01,-1.398614828880395677e+01
1.671960241024411786e+01,9.046365690366002354e+00,-8.097701372280916132e+00
1.391948412187396045e+01,1.287155390393049892e+01,5.246565076604499112e-01
8.179058888285396733e+00,1.052805321872226330e+01,1.050426395928973911e+01
3.465886401416915508e+00,1.463179043510663746e+01,2.018836525740766064e+01
3.128740853421720924e+00,1.632599640611791525e+00,1.362159988207346473e+01
5.004857963291906131e+00,1.207041679811275969e+00,1.259185326043226283e+01
1.098453329412240898e+01,4.942064680202928884e+00,3.064985856253704455e+00
1.429191845400124627e+01,3.190893602263766837e+00,-1.493285957975803768e+00
1.320394753435462576e+01,1.743567133184403417e+01,2.545320685687428863e+00
5.598677938918856789e+00,4.384279747160886309e+00,1.266575733157403860e+01
1.909730561326388099e+01,1.951730511638262655e+01,-1.100686355257389337e+01
1.475793833391536936e+01,6.737915835422136901e+00,-6.475108043755239962e+00
1.108708105022801327e+01,3.642358313773985667e+00,5.227434236343628804e+00
1.223441492468704439e+01,1.579397014284958267e+01,3.845852307006436988e+00
8.392001248555798654e+00,1.317415551001752227e+01,1.202280674894829460e+01
4.954619790023149228e+00,9.963914329062779629e+00,1.527908287461428571e+01
7.119453573025231741e+00,1.110727101875262512e+01,1.336864905787113855e+01
1.515692220928738188e+01,1.438403556544527717e+01,-4.797509965300752910e+00
2.878697725951173680e-01,4.569094826625974548e+00,1.561452583594949495e+01
2.321452810138324718e+00,1.992667832113483684e+01,2.307277162662990122e+01
9.200528404350549749e-01,1.949586324293566264e+01,2.277959937943385071e+01
8.145760463794027295e-01,1.300651372693873853e+01,2.032508783153332033e+01
1.710921168022014527e+01,3.990849018582902641e+00,-1.478070922170973844e+01
1.407315718760047396e+01,1.360456484862582727e+01,1.104576844569222338e+00
9.483476581746504763e+00,1.443968179583516864e+00,8.616038882011578082e+00
1.956683213020029566e+00,6.130500441161212954e-01,1.548788028007640349e+01
9.832317502336646697e+00,5.153657770224273627e+00,8.298640655685511902e+00
9.469435415611313189e+00,9.252459134786326089e+00,8.965153513247656747e+00
3.464037398200303652e+00,1.736545010816761092e+01,2.018985684114363721e+01
8.677032984759460277e+00,1.454338139532616125e+01,1.437998738274297850e+01
7.970094687947469225e+00,1.485413042399962080e+01,1.285214735003065556e+01
1.231700196104432976e+01,8.509866688961507109e+00,9.478892565642667023e-01
1.270187301735287555e+01,6.918699850939258766e+00,1.420092965457999679e+00
9.060801954408903569e-01,7.420775259692053538e+00,1.784414623979731829e+01
7.492252292529424373e+00,1.975299127472115757e+01,1.661708707513072270e+01
1.251719831428472673e+01,8.021838282496496220e-01,-1.807901034893975023e+00
1.006272517160175362e+01,1.734062992244897217e+01,9.522764666558174440e+00
1.712979682376644419e+01,1.157350817144786781e+01,-1.063818568539510068e+01
1.317387263237890060e+01,8.772308383791809661e+00,2.762254748100317681e+00
3.258688541628593782e+00,1.450515320830272969e+01,1.957076510147364701e+01
1.411374948008596864e+00,9.733378828494057444e+00,1.901155597870626934e+01
1.284838556412631227e+01,1.746846476163321071e+01,2.968377103956499674e+00
5.302262108324362622e-01,1.801403728022517114e+01,2.225769418456780357e+01
1.171551162546926506e+01,8.434418537469108301e+00,2.213943955262180907e+00
1.880460482849915138e+01,5.536555944701031962e+00,-1.939694556172586815e+01
1.150948355751758001e+01,1.184700657186724371e+01,4.162564752099104481e+00
7.763398524130438183e+00,1.824726691233382070e+01,1.568753259206907025e+01
1.286576436884706354e+01,4.213243780113331560e+00,-1.699185245619604601e+00
9.165057809830333468e+00,1.245933167126965557e+01,1.355136325370719064e+01
1.091233578631869960e+01,1.263120440185041105e+01,7.226836759976498215e+00
1.882929617553050150e+01,1.466226044830562003e+01,-1.567843733655395155e+01
7.722052756015484576e+00,2.631353702545196072e+00,1.212321543431923310e+01
1.922381127647828336e+01,1.431649929364177076e+01,-1.902713719795765002e+01
1.810701283912127479e+01,1.818065041331281861e+01,-8.715664907139348827e+00
3.915822695785928786e+00,3.593662177404839397e+00,1.626623893619565564e+01
1.387226017503309095e+00,4.750866498477552824e+00,1.680692515297892697e+01
2.015560027548533029e+00,1.942790188083279190e+01,2.306143338890734640e+01
3.644365130309945577e-01,3.619539054189795380e+00,1.545693819257144597e+01
1.888859215118567914e+00,1.708770186739158348e+01,2.196040892457301652e+01
1.366013546832713743e+01,9.845557128960695792e+00,1.747714035210108818e+00
1.423772969204579741e+00,4.944621488063541292e+00,1.701772650357824190e+01
6.379512605875225617e+00,1.741499802545022746e+01,1.620973514828279249e+01
1.689750621938908992e+01,8.906105100053309798e+00,-1.084040542462481582e+01
4.654387147165173211e-01,1.029634707859380427e+01,1.985920868538215345e+01
1.628936965177871699e+01,7.184667387995313348e+00,-1.065209461268232971e+01
5.637095495467998596e+00,1.185901702869854901e+01,1.523637984373936405e+01
2.363296552433125086e+00,3.270477451700455340e+00,1.660303450743585785e+01
1.393474330728301247e+01,7.821630733035213723e+00,8.740251329474206798e-01
1.257885693559767937e+01,1.938824644670575026e+01,4.608905127261724743e+00
1.754944027054105860e+01,5.162668654022550818e+00,-1.234900050230755930e+01
1.470142087607771586e+01,1.313473329082584407e+01,-4.031362333650307050e+00
